sector,subsector,field,model_variable,category_value,category_name,gas,gas_name,model_variable_information
Circular Economy,Solid Waste,ef_waso_incineration_tonne_n2o_per_tonne_chemical_industrial,:math:\text{N}_2\text{O} Incineration Emission Factor,chemical_industrial,cat_waste_solid,n2o,Nitrus Oxide,Based on IPCC Tier 2 approach (default emission factors with waste composition)
Circular Economy,Solid Waste,ef_waso_incineration_tonne_n2o_per_tonne_food,:math:\text{N}_2\text{O} Incineration Emission Factor,food,cat_waste_solid,n2o,Nitrus Oxide,Based on IPCC Tier 2 approach (default emission factors with waste composition)
Circular Economy,Solid Waste,ef_waso_incineration_tonne_n2o_per_tonne_glass,:math:\text{N}_2\text{O} Incineration Emission Factor,glass,cat_waste_solid,n2o,Nitrus Oxide,Based on IPCC Tier 2 approach (default emission factors with waste composition)
Circular Economy,Solid Waste,ef_waso_incineration_tonne_n2o_per_tonne_metal,:math:\text{N}_2\text{O} Incineration Emission Factor,metal,cat_waste_solid,n2o,Nitrus Oxide,Based on IPCC Tier 2 approach (default emission factors with waste composition)
Circular Economy,Solid Waste,ef_waso_incineration_tonne_n2o_per_tonne_nappies,:math:\text{N}_2\text{O} Incineration Emission Factor,nappies,cat_waste_solid,n2o,Nitrus Oxide,Based on IPCC Tier 2 approach (default emission factors with waste composition)
Circular Economy,Solid Waste,ef_waso_incineration_tonne_n2o_per_tonne_other,:math:\text{N}_2\text{O} Incineration Emission Factor,other,cat_waste_solid,n2o,Nitrus Oxide,Based on IPCC Tier 2 approach (default emission factors with waste composition)
Circular Economy,Solid Waste,ef_waso_incineration_tonne_n2o_per_tonne_paper,:math:\text{N}_2\text{O} Incineration Emission Factor,paper,cat_waste_solid,n2o,Nitrus Oxide,Based on IPCC Tier 2 approach (default emission factors with waste composition)
Circular Economy,Solid Waste,ef_waso_incineration_tonne_n2o_per_tonne_plastic,:math:\text{N}_2\text{O} Incineration Emission Factor,plastic,cat_waste_solid,n2o,Nitrus Oxide,Based on IPCC Tier 2 approach (default emission factors with waste composition)
Circular Economy,Solid Waste,ef_waso_incineration_tonne_n2o_per_tonne_rubber_leather,:math:\text{N}_2\text{O} Incineration Emission Factor,rubber_leather,cat_waste_solid,n2o,Nitrus Oxide,Based on IPCC Tier 2 approach (default emission factors with waste composition)
Circular Economy,Solid Waste,ef_waso_incineration_tonne_n2o_per_tonne_sludge,:math:\text{N}_2\text{O} Incineration Emission Factor,sludge,cat_waste_solid,n2o,Nitrus Oxide,Based on IPCC Tier 2 approach (default emission factors with waste composition)
Circular Economy,Solid Waste,ef_waso_incineration_tonne_n2o_per_tonne_textiles,:math:\text{N}_2\text{O} Incineration Emission Factor,textiles,cat_waste_solid,n2o,Nitrus Oxide,Based on IPCC Tier 2 approach (default emission factors with waste composition)
Circular Economy,Solid Waste,ef_waso_incineration_tonne_n2o_per_tonne_wood,:math:\text{N}_2\text{O} Incineration Emission Factor,wood,cat_waste_solid,n2o,Nitrus Oxide,Based on IPCC Tier 2 approach (default emission factors with waste composition)
Circular Economy,Solid Waste,ef_waso_incineration_tonne_n2o_per_tonne_yard,:math:\text{N}_2\text{O} Incineration Emission Factor,yard,cat_waste_solid,n2o,Nitrus Oxide,Based on IPCC Tier 2 approach (default emission factors with waste composition)
Circular Economy,Solid Waste,elasticity_waso_msw_to_gdppc_chemical_industrial,Elasticity of Municipal Solid Waste Produced to GDP per Capita,chemical_industrial,cat_waste_solid,,,"The elasticity of waste per capita to GDP per capita, which is used to estimate increases in waste as population and GDP/capita rise."
Circular Economy,Solid Waste,elasticity_waso_msw_to_gdppc_food,Elasticity of Municipal Solid Waste Produced to GDP per Capita,food,cat_waste_solid,,,"The elasticity of waste per capita to GDP per capita, which is used to estimate increases in waste as population and GDP/capita rise."
Circular Economy,Solid Waste,elasticity_waso_msw_to_gdppc_glass,Elasticity of Municipal Solid Waste Produced to GDP per Capita,glass,cat_waste_solid,,,"The elasticity of waste per capita to GDP per capita, which is used to estimate increases in waste as population and GDP/capita rise."
Circular Economy,Solid Waste,elasticity_waso_msw_to_gdppc_metal,Elasticity of Municipal Solid Waste Produced to GDP per Capita,metal,cat_waste_solid,,,"The elasticity of waste per capita to GDP per capita, which is used to estimate increases in waste as population and GDP/capita rise."
Circular Economy,Solid Waste,elasticity_waso_msw_to_gdppc_nappies,Elasticity of Municipal Solid Waste Produced to GDP per Capita,nappies,cat_waste_solid,,,"The elasticity of waste per capita to GDP per capita, which is used to estimate increases in waste as population and GDP/capita rise."
Circular Economy,Solid Waste,elasticity_waso_msw_to_gdppc_other,Elasticity of Municipal Solid Waste Produced to GDP per Capita,other,cat_waste_solid,,,"The elasticity of waste per capita to GDP per capita, which is used to estimate increases in waste as population and GDP/capita rise."
Circular Economy,Solid Waste,elasticity_waso_msw_to_gdppc_paper,Elasticity of Municipal Solid Waste Produced to GDP per Capita,paper,cat_waste_solid,,,"The elasticity of waste per capita to GDP per capita, which is used to estimate increases in waste as population and GDP/capita rise."
Circular Economy,Solid Waste,elasticity_waso_msw_to_gdppc_plastic,Elasticity of Municipal Solid Waste Produced to GDP per Capita,plastic,cat_waste_solid,,,"The elasticity of waste per capita to GDP per capita, which is used to estimate increases in waste as population and GDP/capita rise."
Circular Economy,Solid Waste,elasticity_waso_msw_to_gdppc_rubber_leather,Elasticity of Municipal Solid Waste Produced to GDP per Capita,rubber_leather,cat_waste_solid,,,"The elasticity of waste per capita to GDP per capita, which is used to estimate increases in waste as population and GDP/capita rise."
Circular Economy,Solid Waste,elasticity_waso_msw_to_gdppc_sludge,Elasticity of Municipal Solid Waste Produced to GDP per Capita,sludge,cat_waste_solid,,,"The elasticity of waste per capita to GDP per capita, which is used to estimate increases in waste as population and GDP/capita rise."
Circular Economy,Solid Waste,elasticity_waso_msw_to_gdppc_textiles,Elasticity of Municipal Solid Waste Produced to GDP per Capita,textiles,cat_waste_solid,,,"The elasticity of waste per capita to GDP per capita, which is used to estimate increases in waste as population and GDP/capita rise."
Circular Economy,Solid Waste,elasticity_waso_msw_to_gdppc_wood,Elasticity of Municipal Solid Waste Produced to GDP per Capita,wood,cat_waste_solid,,,"The elasticity of waste per capita to GDP per capita, which is used to estimate increases in waste as population and GDP/capita rise."
Circular Economy,Solid Waste,elasticity_waso_msw_to_gdppc_yard,Elasticity of Municipal Solid Waste Produced to GDP per Capita,yard,cat_waste_solid,,,"The elasticity of waste per capita to GDP per capita, which is used to estimate increases in waste as population and GDP/capita rise."
Circular Economy,Solid Waste,emission_co2e_ch4_waso_biogas_food,:math:\text{CH}_4 Emissions from Anaerobic Biogas,food,cat_waste_solid,ch4,Methane,"Emissions from anaerobic decomposition organic waste in biogas plants. This waste stream flow is used to generate energy. Note that methane leakage from these plants is assumed to be 5% with a range of 0 - 10 % (see 2006 IPCC GHG guidance Volume 5, Chapter 4, page 4.4)"
Circular Economy,Solid Waste,emission_co2e_ch4_waso_biogas_sludge,:math:\text{CH}_4 Emissions from Anaerobic Biogas,sludge,cat_waste_solid,ch4,Methane,"Emissions from anaerobic decomposition organic waste in biogas plants. This waste stream flow is used to generate energy. Note that methane leakage from these plants is assumed to be 5% with a range of 0 - 10 % (see 2006 IPCC GHG guidance Volume 5, Chapter 4, page 4.4)"
Circular Economy,Solid Waste,emission_co2e_ch4_waso_biogas_yard,:math:\text{CH}_4 Emissions from Anaerobic Biogas,yard,cat_waste_solid,ch4,Methane,"Emissions from anaerobic decomposition organic waste in biogas plants. This waste stream flow is used to generate energy. Note that methane leakage from these plants is assumed to be 5% with a range of 0 - 10 % (see 2006 IPCC GHG guidance Volume 5, Chapter 4, page 4.4)"
Circular Economy,Solid Waste,emission_co2e_ch4_waso_compost_food,:math:\text{CH}_4 Emissions from Composting,food,cat_waste_solid,ch4,Methane,
Circular Economy,Solid Waste,emission_co2e_ch4_waso_compost_sludge,:math:\text{CH}_4 Emissions from Composting,sludge,cat_waste_solid,ch4,Methane,
Circular Economy,Solid Waste,emission_co2e_ch4_waso_compost_yard,:math:\text{CH}_4 Emissions from Composting,yard,cat_waste_solid,ch4,Methane,
Circular Economy,Solid Waste,emission_co2e_ch4_waso_incineration,:math:\text{CH}_4 Emissions from Incineration,"('', '')",cat_waste_solid,ch4,Methane,Total :math:`\text{CH}_4` emissions from incineration (combined MSW and ISW)
Circular Economy,Solid Waste,emission_co2e_ch4_waso_landfilled_chemical_industrial,:math:\text{CH}_4 Emissions from Landfills,chemical_industrial,cat_waste_solid,ch4,Methane,Captures :math:`\text{CH}_4` emissions from landfills (:math:`\text{CH}_4` is assumed to be 50% of landfill gas.
Circular Economy,Solid Waste,emission_co2e_ch4_waso_landfilled_food,:math:\text{CH}_4 Emissions from Landfills,food,cat_waste_solid,ch4,Methane,Captures :math:`\text{CH}_4` emissions from landfills (:math:`\text{CH}_4` is assumed to be 50% of landfill gas.
Circular Economy,Solid Waste,emission_co2e_ch4_waso_landfilled_glass,:math:\text{CH}_4 Emissions from Landfills,glass,cat_waste_solid,ch4,Methane,Captures :math:`\text{CH}_4` emissions from landfills (:math:`\text{CH}_4` is assumed to be 50% of landfill gas.
Circular Economy,Solid Waste,emission_co2e_ch4_waso_landfilled_metal,:math:\text{CH}_4 Emissions from Landfills,metal,cat_waste_solid,ch4,Methane,Captures :math:`\text{CH}_4` emissions from landfills (:math:`\text{CH}_4` is assumed to be 50% of landfill gas.
Circular Economy,Solid Waste,emission_co2e_ch4_waso_landfilled_nappies,:math:\text{CH}_4 Emissions from Landfills,nappies,cat_waste_solid,ch4,Methane,Captures :math:`\text{CH}_4` emissions from landfills (:math:`\text{CH}_4` is assumed to be 50% of landfill gas.
Circular Economy,Solid Waste,emission_co2e_ch4_waso_landfilled_other,:math:\text{CH}_4 Emissions from Landfills,other,cat_waste_solid,ch4,Methane,Captures :math:`\text{CH}_4` emissions from landfills (:math:`\text{CH}_4` is assumed to be 50% of landfill gas.
Circular Economy,Solid Waste,emission_co2e_ch4_waso_landfilled_paper,:math:\text{CH}_4 Emissions from Landfills,paper,cat_waste_solid,ch4,Methane,Captures :math:`\text{CH}_4` emissions from landfills (:math:`\text{CH}_4` is assumed to be 50% of landfill gas.
Circular Economy,Solid Waste,emission_co2e_ch4_waso_landfilled_plastic,:math:\text{CH}_4 Emissions from Landfills,plastic,cat_waste_solid,ch4,Methane,Captures :math:`\text{CH}_4` emissions from landfills (:math:`\text{CH}_4` is assumed to be 50% of landfill gas.
Circular Economy,Solid Waste,emission_co2e_ch4_waso_landfilled_rubber_leather,:math:\text{CH}_4 Emissions from Landfills,rubber_leather,cat_waste_solid,ch4,Methane,Captures :math:`\text{CH}_4` emissions from landfills (:math:`\text{CH}_4` is assumed to be 50% of landfill gas.
Circular Economy,Solid Waste,emission_co2e_ch4_waso_landfilled_sludge,:math:\text{CH}_4 Emissions from Landfills,sludge,cat_waste_solid,ch4,Methane,Captures :math:`\text{CH}_4` emissions from landfills (:math:`\text{CH}_4` is assumed to be 50% of landfill gas.
Circular Economy,Solid Waste,emission_co2e_ch4_waso_landfilled_textiles,:math:\text{CH}_4 Emissions from Landfills,textiles,cat_waste_solid,ch4,Methane,Captures :math:`\text{CH}_4` emissions from landfills (:math:`\text{CH}_4` is assumed to be 50% of landfill gas.
Circular Economy,Solid Waste,emission_co2e_ch4_waso_landfilled_wood,:math:\text{CH}_4 Emissions from Landfills,wood,cat_waste_solid,ch4,Methane,Captures :math:`\text{CH}_4` emissions from landfills (:math:`\text{CH}_4` is assumed to be 50% of landfill gas.
Circular Economy,Solid Waste,emission_co2e_ch4_waso_landfilled_yard,:math:\text{CH}_4 Emissions from Landfills,yard,cat_waste_solid,ch4,Methane,Captures :math:`\text{CH}_4` emissions from landfills (:math:`\text{CH}_4` is assumed to be 50% of landfill gas.
Circular Economy,Solid Waste,emission_co2e_ch4_waso_open_dump_chemical_industrial,:math:\text{CH}_4 Emissions from Open Dumping,chemical_industrial,cat_waste_solid,ch4,Methane,"Captures :math:`\text{CH}_4` emissions from open dumping. Aerobic decomposition can occur at lower levels with open dumping, but there is no collection of gas."
Circular Economy,Solid Waste,emission_co2e_ch4_waso_open_dump_food,:math:\text{CH}_4 Emissions from Open Dumping,food,cat_waste_solid,ch4,Methane,"Captures :math:`\text{CH}_4` emissions from open dumping. Aerobic decomposition can occur at lower levels with open dumping, but there is no collection of gas."
Circular Economy,Solid Waste,emission_co2e_ch4_waso_open_dump_glass,:math:\text{CH}_4 Emissions from Open Dumping,glass,cat_waste_solid,ch4,Methane,"Captures :math:`\text{CH}_4` emissions from open dumping. Aerobic decomposition can occur at lower levels with open dumping, but there is no collection of gas."
Circular Economy,Solid Waste,emission_co2e_ch4_waso_open_dump_metal,:math:\text{CH}_4 Emissions from Open Dumping,metal,cat_waste_solid,ch4,Methane,"Captures :math:`\text{CH}_4` emissions from open dumping. Aerobic decomposition can occur at lower levels with open dumping, but there is no collection of gas."
Circular Economy,Solid Waste,emission_co2e_ch4_waso_open_dump_nappies,:math:\text{CH}_4 Emissions from Open Dumping,nappies,cat_waste_solid,ch4,Methane,"Captures :math:`\text{CH}_4` emissions from open dumping. Aerobic decomposition can occur at lower levels with open dumping, but there is no collection of gas."
Circular Economy,Solid Waste,emission_co2e_ch4_waso_open_dump_other,:math:\text{CH}_4 Emissions from Open Dumping,other,cat_waste_solid,ch4,Methane,"Captures :math:`\text{CH}_4` emissions from open dumping. Aerobic decomposition can occur at lower levels with open dumping, but there is no collection of gas."
Circular Economy,Solid Waste,emission_co2e_ch4_waso_open_dump_paper,:math:\text{CH}_4 Emissions from Open Dumping,paper,cat_waste_solid,ch4,Methane,"Captures :math:`\text{CH}_4` emissions from open dumping. Aerobic decomposition can occur at lower levels with open dumping, but there is no collection of gas."
Circular Economy,Solid Waste,emission_co2e_ch4_waso_open_dump_plastic,:math:\text{CH}_4 Emissions from Open Dumping,plastic,cat_waste_solid,ch4,Methane,"Captures :math:`\text{CH}_4` emissions from open dumping. Aerobic decomposition can occur at lower levels with open dumping, but there is no collection of gas."
Circular Economy,Solid Waste,emission_co2e_ch4_waso_open_dump_rubber_leather,:math:\text{CH}_4 Emissions from Open Dumping,rubber_leather,cat_waste_solid,ch4,Methane,"Captures :math:`\text{CH}_4` emissions from open dumping. Aerobic decomposition can occur at lower levels with open dumping, but there is no collection of gas."
Circular Economy,Solid Waste,emission_co2e_ch4_waso_open_dump_sludge,:math:\text{CH}_4 Emissions from Open Dumping,sludge,cat_waste_solid,ch4,Methane,"Captures :math:`\text{CH}_4` emissions from open dumping. Aerobic decomposition can occur at lower levels with open dumping, but there is no collection of gas."
Circular Economy,Solid Waste,emission_co2e_ch4_waso_open_dump_textiles,:math:\text{CH}_4 Emissions from Open Dumping,textiles,cat_waste_solid,ch4,Methane,"Captures :math:`\text{CH}_4` emissions from open dumping. Aerobic decomposition can occur at lower levels with open dumping, but there is no collection of gas."
Circular Economy,Solid Waste,emission_co2e_ch4_waso_open_dump_wood,:math:\text{CH}_4 Emissions from Open Dumping,wood,cat_waste_solid,ch4,Methane,"Captures :math:`\text{CH}_4` emissions from open dumping. Aerobic decomposition can occur at lower levels with open dumping, but there is no collection of gas."
Circular Economy,Solid Waste,emission_co2e_ch4_waso_open_dump_yard,:math:\text{CH}_4 Emissions from Open Dumping,yard,cat_waste_solid,ch4,Methane,"Captures :math:`\text{CH}_4` emissions from open dumping. Aerobic decomposition can occur at lower levels with open dumping, but there is no collection of gas."
Circular Economy,Solid Waste,emission_co2e_co2_waso_incineration,:math:\text{CO}_2 Emissions from Incineration,"('', '')",cat_waste_solid,co2,Carbon Dioxide,Total :math:`\text{CO}_2` emissions from incineration (combined MSW and ISW)
Circular Economy,Solid Waste,emission_co2e_n2o_waso_compost_food,:math:\text{N}_2\text{O} Emissions from Composting,food,cat_waste_solid,n2o,Nitrus Oxide,
Circular Economy,Solid Waste,emission_co2e_n2o_waso_compost_sludge,:math:\text{N}_2\text{O} Emissions from Composting,sludge,cat_waste_solid,n2o,Nitrus Oxide,
Circular Economy,Solid Waste,emission_co2e_n2o_waso_compost_yard,:math:\text{N}_2\text{O} Emissions from Composting,yard,cat_waste_solid,n2o,Nitrus Oxide,
Circular Economy,Solid Waste,emission_co2e_n2o_waso_incineration,:math:\text{N}_2\text{O} Emissions from Incineration,"('', '')",cat_waste_solid,n2o,Nitrus Oxide,Total :math:`\text{N}_2\text{O}` emissions from incineration (combined MSW and ISW)
Circular Economy,Solid Waste,factor_waso_waste_per_capita_scalar_chemical_industrial,Waste Per Capita Scale Factor,chemical_industrial,cat_waste_solid,,," | Use the scale factor to represent reduction measures in waste production within a category; for example, waste reduction campaigns might affect all categories, but a tax on plastic might only reduce the generation of plastic waste.
 |
 | **IMPORTANT NOTE**: For the sludge cateogry, this factor will only affect sludge that is specified exogenously. It will **not** affect sludge produced from aerobic and septic wastewater treatement in the Wastewater Treatment subsector. Any interventions to reduce sludge produced in wastewater treatment should be addressed in the wastewater treatment sector."
